SUP_ID;STA_NM_ANFR;NAT_ID;COR_NB_DG_LAT;COR_NB_MN_LAT;COR_NB_SC_LAT;COR_CD_NS_LAT;COR_NB_DG_LON;COR_NB_MN_LON;COR_NB_SC_LON;COR_CD_EW_LON;SUP_NM_HAUT;TPO_ID;ADR_LB_LIEU;ADR_LB_ADD1;ADR_LB_ADD2;ADR_LB_ADD3;ADR_NM_CP;COM_CD_INSEE
2958075;0662700503;23;42;27;36;N;2;3;48;E;24;27;CAMP DE LA PARET;Route départementale n°33;;;66800;66100
2958075;0662750409;23;42;27;36;N;2;3;48;E;24;27;CAMP DE LA PARET;Route départementale n°33;;;66800;66100
3028265;0442700741;23;47;14;49;N;1;44;44;W;31;68;;LE BIGNON;;;44360;44158
3028265;0442750846;23;47;14;49;N;1;44;44;W;31;68;;LE BIGNON;;;44360;44158
3060642;0062290953;23;44;3;49;N;6;49;0;E;12;21;VILLEPLANE;Chemin rural du Duc;route de villeplane;;06470;06071
3060642;0060990614;23;44;3;49;N;6;49;0;E;12;21;VILLEPLANE;Chemin rural du Duc;route de villeplane;;06470;06071
3060642;0062701029;23;44;3;49;N;6;49;0;E;12;21;VILLEPLANE;Chemin rural du Duc;route de villeplane;;06470;06071
3060642;0062751286;23;44;3;49;N;6;49;0;E;12;21;VILLEPLANE;Chemin rural du Duc;route de villeplane;;06470;06071
2968449;0852700431;17;46;30;53;N;1;45;6;W;22;14;;4 rue Jacques Monod;Centre hospitalier Côte de Lumière;;85340;85194
2968449;0852750486;17;46;30;53;N;1;45;6;W;22;14;;4 rue Jacques Monod;Centre hospitalier Côte de Lumière;;85340;85194
3057371;0290990495;23;48;14;59;N;4;25;6;W;24,8;4;;4 RTE DES MANOIRS;;;29160;29042
3057371;0292290572;23;48;14;59;N;4;25;6;W;24,8;4;;4 RTE DES MANOIRS;;;29160;29042
3057371;0292700640;23;48;14;59;N;4;25;6;W;24,8;4;;4 RTE DES MANOIRS;;;29160;29042
3057371;0292750668;23;48;14;59;N;4;25;6;W;24,8;4;;4 RTE DES MANOIRS;;;29160;29042
3053375;0102290240;23;48;32;13;N;4;4;29;E;36;65;Marisy;Route de mery D441;Terrain municipal;;10700;10299
3053375;0100990426;23;48;32;13;N;4;4;29;E;36;65;Marisy;Route de mery D441;Terrain municipal;;10700;10299
3011150;0152290235;23;45;22;50;N;2;49;50;E;33;32;PARPALEIX;Près de la D104;;;15190;15040
3011150;0150220159;23;45;22;50;N;2;49;50;E;33;32;PARPALEIX;Près de la D104;;;15190;15040
3063492;0930990495;38;48;52;6;N;2;25;50;E;37,5;28;LA NOUE;56 Rue Irène et Frédéric Joliot Curie;;;93100;93048
3053794;0922700732;38;48;54;38;N;2;13;39;E;33;9;;16 Rue de Metz;;;92000;92050
3042055;0830990622;17;43;26;17;N;6;44;51;E;17;29;;422 Avenue André Léotard;hotel kyriad;;83600;83061
3057496;0482750217;23;44;34;7;N;3;37;11;E;25;32;LE JOUC;Rue des Jardins;;;48000;48111
3057496;0482700309;23;44;34;7;N;3;37;11;E;25;32;LE JOUC;Rue des Jardins;;;48000;48111
3035118;0152290238;23;45;22;37;N;2;35;49;E;30;27;LA ROCHE;D522;Proche chez malguid;;15270;15038
3035118;0152750255;23;45;22;37;N;2;35;49;E;30;27;LA ROCHE;D522;Proche chez malguid;;15270;15038
3035118;0152700311;23;45;22;37;N;2;35;49;E;30;27;LA ROCHE;D522;Proche chez malguid;;15270;15038
3035118;0150990417;23;45;22;37;N;2;35;49;E;30;27;LA ROCHE;D522;Proche chez malguid;;15270;15038
2999697;0622750894;23;50;27;52;N;2;58;20;E;42,5;32;;PONT DE LA BATTERIE;;;62590;62637
2999697;0620990414;23;50;27;52;N;2;58;20;E;42,5;32;;PONT DE LA BATTERIE;;;62590;62637
3023581;0632750628;23;45;36;58;N;3;42;55;E;42;27;Sur l'Horme;Chemin DU PERRIER;;;63480;63037
3023581;0632700718;23;45;36;58;N;3;42;55;E;42;27;Sur l'Horme;Chemin DU PERRIER;;;63480;63037
3013116;9730600102;17;5;10;8;N;52;39;5;W;20;2;;9 place Gaston Monnerville;;;97310;97304
3035434;0912751465;38;48;40;43;N;2;19;7;E;14,9;9;;134-136 GRANDE RUE;;;91360;91216
3050257;0422290076;23;46;2;41;N;4;9;1;E;24;74;LA TREILLE;ANCIENNE ROUTE DE MONTAGNY;;;42120;42170
3050257;0420990478;23;46;2;41;N;4;9;1;E;24;74;LA TREILLE;ANCIENNE ROUTE DE MONTAGNY;;;42120;42170
3025632;9762290059;23;12;49;28;S;45;8;2;E;25,3;21;;Avenue Mkarafouni - KAHANI;;;97670;97614
3078162;0770990557;23;48;55;6;N;2;35;40;E;26;4;;7 R DU GOULET;;;77181;77139
3078162;0772751468;23;48;55;6;N;2;35;40;E;26;4;;7 R DU GOULET;;;77181;77139
3026263;0932751490;38;48;54;21;N;2;27;56;E;22;4;;1 À 5 R FRANTZ FANON;;;93000;93008
3094321;02A2750263;23;41;55;51;N;9;6;48;E;20,2;32;Licciola;D28;;;20134;2A268
3094321;02A2700417;23;41;55;51;N;9;6;48;E;20,2;32;Licciola;D28;;;20134;2A268
3094321;02A2290284;23;41;55;51;N;9;6;48;E;20,2;32;Licciola;D28;;;20134;2A268
3037644;0922751195;38;48;54;57;N;2;16;44;E;21,5;9;;25 RUE ANDRÉ CAYRON;;;92600;92004
3029430;0242290420;23;44;52;14;N;1;21;50;E;30;74;;660 Route de la Dordogne;;;24370;24081
2966440;0742290505;23;45;53;24;N;6;41;2;E;35,7;65;Le Bois des Nants;Route de megève D909;;;74170;74236
2966440;0740220216;23;45;53;24;N;6;41;2;E;35,7;65;Le Bois des Nants;Route de megève D909;;;74170;74236
3045011;0352290649;38;48;6;9;N;1;40;26;W;29,6;29;;Esplanade Fulgence Bienvenue;15 rue de Châtillon;Hôtel Ibis;35000;35238
3050119;0852290474;23;46;53;59;N;1;25;30;W;36;74;L'ENCLOSE SAINT SULPICE ;Chemin d'exploitation n°27;;;85260;85197
3064270;0380990611;23;45;11;3;N;5;51;59;E;18,3;42;;Route du Domeynon;Services Techniques Municipaux;;38420;38334
2995969;0830990603;23;43;10;29;N;6;0;46;E;27;42;;Chemin de l'eau;Réservoir Brise de charge de Laure;;83210;83132
3106798;0132751592;38;43;30;49;N;5;26;8;E;24,6;9;;30 rue Magdeleine Hutin;;;13100;13001
3002200;02A0620577;23;41;25;25;N;9;8;19;E;18;42;Mont Corbu;U PORRU;;;20169;2A041
3002200;02A0990298;23;41;25;25;N;9;8;19;E;18;42;Mont Corbu;U PORRU;;;20169;2A041
3016819;0382290126;23;45;36;16;N;5;32;37;E;21;74;;imp de la treille;;;38630;38124
3016819;0380220376;23;45;36;16;N;5;32;37;E;21;74;;imp de la treille;;;38630;38124
3106892;0332290940;23;44;41;31;N;0;21;41;W;31;32;Fournier;CHEMIN DE MARQUET;LARTIGUE;;33550;33311
3106892;0332751214;23;44;41;31;N;0;21;41;W;31;32;Fournier;CHEMIN DE MARQUET;LARTIGUE;;33550;33311
3106892;0330990726;23;44;41;31;N;0;21;41;W;31;32;Fournier;CHEMIN DE MARQUET;LARTIGUE;;33550;33311
3106892;0332700951;23;44;41;31;N;0;21;41;W;31;32;Fournier;CHEMIN DE MARQUET;LARTIGUE;;33550;33311
3032393;0412700411;23;48;0;47;N;1;2;42;E;36,5;4;LE MARCHAIS;Chemin de l'épicière à la Crosnerie;;;41270;41022
3032393;0412750385;23;48;0;47;N;1;2;42;E;36,5;4;LE MARCHAIS;Chemin de l'épicière à la Crosnerie;;;41270;41022
3042789;0602700614;23;49;24;32;N;3;0;45;E;42;72;LA HAUTE BORNE;Espace Economique Jean-Louis Girault;;;60350;60064
3042789;0602750671;23;49;24;32;N;3;0;45;E;42;72;LA HAUTE BORNE;Espace Economique Jean-Louis Girault;;;60350;60064
3001395;0762700719;23;49;51;24;N;1;6;50;E;24;27;PLAINE DE BEAUMAIS;RUE DE BEAUMAIS;;;76550;76707
3110148;0692751675;26;45;45;41;N;4;55;17;E;32;4;;47 RUE DE LA POUDRETTE;;;69120;69256
3000871;02B2700410;23;42;33;25;N;8;58;42;E;12;74;Valla;Départementale 63;;;20226;2B290
3000871;02B0990348;23;42;33;25;N;8;58;42;E;12;74;Valla;Départementale 63;;;20226;2B290
3000871;02B2290281;23;42;33;25;N;8;58;42;E;12;74;Valla;Départementale 63;;;20226;2B290
3000871;02B2750270;23;42;33;25;N;8;58;42;E;12;74;Valla;Départementale 63;;;20226;2B290
3022845;0162750356;23;45;55;20;N;0;7;33;E;30;74;Le Cormier;Bois du Roc;;;16230;16173
3022845;0162290190;23;45;55;20;N;0;7;33;E;30;74;Le Cormier;Bois du Roc;;;16230;16173
3022845;0162700412;23;45;55;20;N;0;7;33;E;30;74;Le Cormier;Bois du Roc;;;16230;16173
2990242;0212700707;23;46;59;30;N;4;59;54;E;36;27;GRANDE MARE GOUGEAT;Route Départementale  23A;;;21250;21193
2990242;0212750663;23;46;59;30;N;4;59;54;E;36;27;GRANDE MARE GOUGEAT;Route Départementale  23A;;;21250;21193
3087218;0752703455;38;48;51;19;N;2;22;53;E;22;9;;20 Rue Godefroy Cavaignac;;;75011;75111
2990894;0592751558;23;50;27;3;N;3;4;51;E;26,3;68;LE MARCHE MONNET;VOIE VERTE DU SUCRE;PROCHE RUE DE LA GARE;;59283;59408
3027675;0722750510;23;48;24;10;N;0;5;36;E;18,5;68;JERUSALEM;PROCHE RUE DES COUDRAYS;ZONE INDUSTRIELLES LE COUDRAY;;72610;72006
3027675;0722700530;23;48;24;10;N;0;5;36;E;18,5;68;JERUSALEM;PROCHE RUE DES COUDRAYS;ZONE INDUSTRIELLES LE COUDRAY;;72610;72006
3048091;0162650166;23;45;23;54;N;0;8;58;E;37;33;La Chaise;;;;16190;16230
3048091;0162650167;23;45;23;54;N;0;8;58;E;37;33;La Chaise;;;;16190;16230
3021698;0312290745;23;43;12;44;N;1;14;9;E;12;65;LE CASTERA;CHEMIN DEPARTEMENTAL N 40;;;31310;31375
3015446;0302700735;23;44;7;59;N;4;40;30;E;26,2;68;LA CARRETIERE;ROUTE DE MARCOULE;DEPARTEMENTALE 765A;;30200;30191
3015446;0302750631;23;44;7;59;N;4;40;30;E;26,2;68;LA CARRETIERE;ROUTE DE MARCOULE;DEPARTEMENTALE 765A;;30200;30191
3015785;0492750551;23;47;28;33;N;0;18;29;W;42;68;LES RAMÉES;LIEU-DIT LES RAMÉES;;;49140;49107
3015785;0492700529;23;47;28;33;N;0;18;29;W;42;68;LES RAMÉES;LIEU-DIT LES RAMÉES;;;49140;49107
2957486;0380990567;38;45;5;17;N;6;4;41;E;25,9;9;;336 avenue des marmottes;;;38750;38191
3048322;0172700521;23;45;51;10;N;0;50;10;W;36,3;72;LA RENTE;Route de l'Épinard;;;17250;17045
3048322;0172750432;23;45;51;10;N;0;50;10;W;36,3;72;LA RENTE;Route de l'Épinard;;;17250;17045
3018676;0852750498;23;46;32;53;N;0;37;24;W;30;68;;FIEF DES GRANDES MAILLOCH;;;85240;85087
3018676;0852700444;23;46;32;53;N;0;37;24;W;30;68;;FIEF DES GRANDES MAILLOCH;;;85240;85087
3018676;0850990380;23;46;32;53;N;0;37;24;W;30;68;;FIEF DES GRANDES MAILLOCH;;;85240;85087
3018676;0852290476;23;46;32;53;N;0;37;24;W;30;68;;FIEF DES GRANDES MAILLOCH;;;85240;85087
3013450;0130990720;23;43;24;11;N;5;32;2;E;20;74;Puits Germain;Chemin du Puits Germain - D7;;;13119;13101
3013450;0132290224;23;43;24;11;N;5;32;2;E;20;74;Puits Germain;Chemin du Puits Germain - D7;;;13119;13101
2993535;9740220204;23;20;54;38;S;55;30;48;E;9;16;;Rue de la Vierge Noire;D61;;97438;97418
3002368;0830990605;26;43;11;9;N;6;35;57;E;13,5;42;;8 Boulevard Saint Michel;;;83420;83048
2967937;0590990882;23;50;43;50;N;2;22;57;E;38;74;;1 Rue des Broucks;Route d'Hazebrouck;;59173;59497
2967937;0592291359;23;50;43;50;N;2;22;57;E;38;74;;1 Rue des Broucks;Route d'Hazebrouck;;59173;59497
3048065;0572290300;23;49;17;58;N;6;12;52;E;31,5;74;;Rue des Ronces;Stade Léo Lagrange;;57310;57269
3048065;0570220200;23;49;17;58;N;6;12;52;E;31,5;74;;Rue des Ronces;Stade Léo Lagrange;;57310;57269
3031067;0832701026;26;43;7;23;N;5;52;47;E;24;78;QUIEZ;CHEMIN DE LAGOUBRAN;;;83190;83090
3004418;0302700734;23;43;48;11;N;4;28;41;E;32;74;LARRIERE;Chemin DE BELLEGARDE;;;30129;30155
3004418;0302290379;23;43;48;11;N;4;28;41;E;32;74;LARRIERE;Chemin DE BELLEGARDE;;;30129;30155
3004418;0302750632;23;43;48;11;N;4;28;41;E;32;74;LARRIERE;Chemin DE BELLEGARDE;;;30129;30155
3082735;0590990988;23;50;23;17;N;3;37;36;E;24;68;;3 SENTIER DE LA BOQUILLETTE;;;59243;59479
3082735;0592751456;23;50;23;17;N;3;37;36;E;24;68;;3 SENTIER DE LA BOQUILLETTE;;;59243;59479
3087309;0932703830;26;48;50;9;N;2;33;21;E;35;75;LE SENTIER DE LA CULOTTE;20 rue Vauban;;;93160;93051
3087309;0930990293;26;48;50;9;N;2;33;21;E;35;75;LE SENTIER DE LA CULOTTE;20 rue Vauban;;;93160;93051
3006323;0262700532;23;45;1;40;N;5;23;22;E;18;32;Sélières;route des grands goulets;D518;;26190;26117
3006323;0262290409;23;45;1;40;N;5;23;22;E;18;32;Sélières;route des grands goulets;D518;;26190;26117
3006323;0260220260;23;45;1;40;N;5;23;22;E;18;32;Sélières;route des grands goulets;D518;;26190;26117
3006323;0260990488;23;45;1;40;N;5;23;22;E;18;32;Sélières;route des grands goulets;D518;;26190;26117
3006323;0262750501;23;45;1;40;N;5;23;22;E;18;32;Sélières;route des grands goulets;D518;;26190;26117
3105527;0060990603;38;43;42;59;N;7;17;8;E;23;28;La Roquebillière;16 Av. du Trident;Résidence HLM Le Trident;;06000;06088
3105527;0062290093;38;43;42;59;N;7;17;8;E;23;28;La Roquebillière;16 Av. du Trident;Résidence HLM Le Trident;;06000;06088
3054192;0650990401;23;43;11;8;N;0;4;41;E;36;42;HONGARALET;Rue de l Agriculture;;;65310;65223
2991583;02A2750254;26;41;38;25;N;9;20;11;E;18;27;;169 Strada di Suartonu;;;20137;2A139
2991583;02A2700404;26;41;38;25;N;9;20;11;E;18;27;;169 Strada di Suartonu;;;20137;2A139
2961353;0560990456;23;47;55;19;N;2;14;53;W;38,6;32;Le bois Lohin;;;;56800;56006
3054249;0132701690;48;43;45;41;N;4;57;15;E;20;27;;29 Route d?Orgon;;;13810;13034
3054251;02B2750275;23;42;31;50;N;9;18;32;E;24;27;SANTO AGOSTINO;Chemin de servitude;;;20252;2B036
3054251;02B2290287;23;42;31;50;N;9;18;32;E;24;27;SANTO AGOSTINO;Chemin de servitude;;;20252;2B036
3054251;02B2700420;23;42;31;50;N;9;18;32;E;24;27;SANTO AGOSTINO;Chemin de servitude;;;20252;2B036
3021133;0752703352;17;48;50;42;N;2;15;10;E;18,7;29;;1-14 Rue Nungesser et Coli;;;75016;75116
3072130;0812750370;23;43;50;57;N;2;31;17;E;36;42;Le Mas Nadal;Proche Rue du Stade;;;81250;81161
3072130;0812290315;23;43;50;57;N;2;31;17;E;36;42;Le Mas Nadal;Proche Rue du Stade;;;81250;81161
3072130;0810990454;23;43;50;57;N;2;31;17;E;36;42;Le Mas Nadal;Proche Rue du Stade;;;81250;81161
3072130;0812700437;23;43;50;57;N;2;31;17;E;36;42;Le Mas Nadal;Proche Rue du Stade;;;81250;81161
3010785;0920990414;10;48;53;43;N;2;13;42;E;11,5;30;;1 Esplanade du Général de Gaulle;;;92000;92050
3014407;0102750314;23;48;33;6;N;3;55;35;E;36,2;42;;Route de Charny;;;10170;10207
3014407;0100990422;23;48;33;6;N;3;55;35;E;36,2;42;;Route de Charny;;;10170;10207
3014407;0102290254;23;48;33;6;N;3;55;35;E;36,2;42;;Route de Charny;;;10170;10207
3014407;0102700327;23;48;33;6;N;3;55;35;E;36,2;42;;Route de Charny;;;10170;10207
3014448;0012700536;23;46;16;53;N;5;14;30;E;32,3;4;BOIS MARIE;Chemin de l'etang de but;;;01440;01451
3014448;0012750631;23;46;16;53;N;5;14;30;E;32,3;4;BOIS MARIE;Chemin de l'etang de but;;;01440;01451
3105297;0442750871;38;47;13;30;N;1;32;37;W;20,2;9;;16 R ST CHARLES;;;44300;44109
3014521;0762700721;23;49;27;2;N;1;2;52;E;45;27;;Av du commandant bicheray;Rue Samuel Lecoeur;;76000;76540
3049347;0752752934;38;48;53;9;N;2;21;35;E;26,5;9;;16 R MARX DORMOY;;;75018;75118
2956777;02B0990344;23;42;24;42;N;9;28;23;E;24;74;Casiforte;En face de la D130;;;20230;2B210
2956777;02B2700406;23;42;24;42;N;9;28;23;E;24;74;Casiforte;En face de la D130;;;20230;2B210
2956777;02B2750282;23;42;24;42;N;9;28;23;E;24;74;Casiforte;En face de la D130;;;20230;2B210
2956777;02B2290277;23;42;24;42;N;9;28;23;E;24;74;Casiforte;En face de la D130;;;20230;2B210
3022162;0112290450;23;43;17;2;N;2;39;33;E;24;74;Les Bonnes;Parking du cimetiére ;;;11700;11022
3016608;0632700715;23;45;46;30;N;3;10;28;E;36;27;LES DEBAS NORD;Rue Aime Rudel;;;63370;63193
2970616;0630220166;23;45;44;2;N;2;55;42;E;36;65;LES GUERETS;D942;;;63210;63248
2970616;0632290479;23;45;44;2;N;2;55;42;E;36;65;LES GUERETS;D942;;;63210;63248
3105337;0292750675;26;47;48;57;N;4;13;41;W;24,5;68;;RTE DE ST ALOUR;;;29740;29165
3105337;0292700643;26;47;48;57;N;4;13;41;W;24,5;68;;RTE DE ST ALOUR;;;29740;29165
3004959;0592751566;38;50;43;24;N;3;8;52;E;21,3;68;;9 R DES COULONS;;;59200;59599
3029218;0910990477;38;48;42;7;N;2;25;13;E;19;28;;12 rue Saint Just;;;91270;91657
3029218;0912750957;38;48;42;7;N;2;25;13;E;19;28;;12 rue Saint Just;;;91270;91657
2995757;0842750459;23;43;55;16;N;5;0;50;E;26;68;ZI LA CIGALIÈRE;14 All. de la Sarriette;;;84250;84132
2995757;0840990357;23;43;55;16;N;5;0;50;E;26;68;ZI LA CIGALIÈRE;14 All. de la Sarriette;;;84250;84132
2999743;0560990468;38;47;39;10;N;2;47;24;W;14;2;TREHORNEC;14 Boulevard des Îles;;;56000;56260
2999749;0930990477;17;48;52;51;N;2;25;10;E;15;28;;171 RUE DE PARIS;;;93260;93045
3105340;0352700659;23;48;35;7;N;1;52;41;W;30,5;68;;LES ACCUEILLETTES;;;35430;35279
3105340;0352750893;23;48;35;7;N;1;52;41;W;30,5;68;;LES ACCUEILLETTES;;;35430;35279
2973674;02B0990341;23;42;15;1;N;9;32;52;E;27;42;ALISTRO;PROCHE T10;;;20230;2B303
2973690;0920990466;17;48;52;33;N;2;14;15;E;22,2;28;;2 ter Rue Francis de Pressence;;;92800;92062
2980877;0620990700;26;50;28;35;N;3;0;17;E;31,6;42;;6 rue de oignies;D46;;62820;62907
2999835;0862290345;23;46;47;22;N;0;10;22;E;42;74;La Madeleine;;;;86110;86160
2971844;0322750191;23;43;36;56;N;0;37;46;E;42;27;A CANTEPERDIC;Chemin de terraube;;;32550;32312
2971844;0322700303;23;43;36;56;N;0;37;46;E;42;27;A CANTEPERDIC;Chemin de terraube;;;32550;32312
3001987;0340990502;26;43;36;43;N;3;55;5;E;19,7;42;;1635 AVENUE ALBERT EINSTEIN;;;34000;34172
3005314;0832751175;26;43;8;22;N;6;0;50;E;31;78;ZAC VALGORA;AVENUE DE L'UNIVERSITE D98;Ctre grand VAR;ZONE D'ACTIVITÉ VALGORA;83160;83144
3005314;0832701002;26;43;8;22;N;6;0;50;E;31;78;ZAC VALGORA;AVENUE DE L'UNIVERSITE D98;Ctre grand VAR;ZONE D'ACTIVITÉ VALGORA;83160;83144
3050249;0752702975;38;48;51;37;N;2;21;2;E;28,5;9;;4 R AUBRY LE BOUCHER;;;75004;75104
3050249;0752752931;38;48;51;37;N;2;21;2;E;28,5;9;;4 R AUBRY LE BOUCHER;;;75004;75104
3050249;0752292948;38;48;51;37;N;2;21;2;E;28,5;9;;4 R AUBRY LE BOUCHER;;;75004;75104
3091031;0230220083;23;46;1;55;N;1;37;1;E;36;32;Las Cotes;proche D5;;;23430;23056
3091031;0232290157;23;46;1;55;N;1;37;1;E;36;32;Las Cotes;proche D5;;;23430;23056
3100580;0892700556;23;47;59;24;N;3;23;48;E;36;68;LA VOIE PROFONDE;CHEM DE LA COLLINIERE;;;89300;89206
3100580;0892750599;23;47;59;24;N;3;23;48;E;36;68;LA VOIE PROFONDE;CHEM DE LA COLLINIERE;;;89300;89206
3020796;0332751172;26;45;6;20;N;1;9;2;W;42;72;LES BOMBANNES;Route de BOMBANNES;;;33121;33097
3020796;0332700920;26;45;6;20;N;1;9;2;W;42;72;LES BOMBANNES;Route de BOMBANNES;;;33121;33097
3047565;0330990061;38;44;53;51;N;0;45;4;W;22;9;;5 RUE JULES MASSENET;;;33160;33449
3047565;0332700932;38;44;53;51;N;0;45;4;W;22;9;;5 RUE JULES MASSENET;;;33160;33449
3034816;0592701266;38;50;43;15;N;3;8;20;E;53;9;;0 RUE CAPITAINE PIERRE BERNARD;Tour des Francs;;59200;59599
3091272;02A2700416;23;41;41;48;N;9;20;48;E;21;27;Molendino;Route Territoriale 10;Centre commerciale SUPER U;;20144;2A362
3040781;0222750467;23;48;33;58;N;3;9;59;W;30,4;68;;1 RUE DU PETIT LOURDES;12 RUE GOURLAND NEVEZ;;22200;22070
3040781;0222700420;23;48;33;58;N;3;9;59;W;30,4;68;;1 RUE DU PETIT LOURDES;12 RUE GOURLAND NEVEZ;;22200;22070
2965018;0892290195;23;47;59;18;N;3;37;34;E;30;74;;Rte de Boutoire;;;89210;89055
3069668;0532290226;23;47;57;34;N;0;50;51;W;30;74;La Porte;Rue des Portes;;;53230;53011
3069668;0532750277;23;47;57;34;N;0;50;51;W;30;74;La Porte;Rue des Portes;;;53230;53011
3069668;0530990415;23;47;57;34;N;0;50;51;W;30;74;La Porte;Rue des Portes;;;53230;53011
3069668;0532700322;23;47;57;34;N;0;50;51;W;30;74;La Porte;Rue des Portes;;;53230;53011
2971598;0302290477;23;43;57;21;N;3;47;39;E;37;74;;Roussigne et Antrigoule;;;30170;30058
2971598;0300220262;23;43;57;21;N;3;47;39;E;37;74;;Roussigne et Antrigoule;;;30170;30058
2971598;0300990428;23;43;57;21;N;3;47;39;E;37;74;;Roussigne et Antrigoule;;;30170;30058
3030265;0832290756;23;43;18;33;N;6;10;52;E;30,5;4;COLLET DE LA COLLETTE;CHEMIN DES RIGAOUS;LA COLETTE;;83660;83033
3030265;0832751189;23;43;18;33;N;6;10;52;E;30,5;4;COLLET DE LA COLLETTE;CHEMIN DES RIGAOUS;LA COLETTE;;83660;83033
3030265;0830990644;23;43;18;33;N;6;10;52;E;30,5;4;COLLET DE LA COLLETTE;CHEMIN DES RIGAOUS;LA COLETTE;;83660;83033
3030265;0832701036;23;43;18;33;N;6;10;52;E;30,5;4;COLLET DE LA COLLETTE;CHEMIN DES RIGAOUS;LA COLETTE;;83660;83033
3094443;9880110610;12;21;2;32;S;164;48;17;E;6;47;PINJEN RVR;Sentier du Koniambo;Réservoir Aquanord;KATAVITI;98860;98811
3037201;0302700764;23;44;23;5;N;3;59;26;E;24;42;;Route de Génolhac;Route Départementale 155;;30450;30201
3037201;0302290528;23;44;23;5;N;3;59;26;E;24;42;;Route de Génolhac;Route Départementale 155;;30450;30201
3037201;0302750666;23;44;23;5;N;3;59;26;E;24;42;;Route de Génolhac;Route Départementale 155;;30450;30201
3037201;0300990451;23;44;23;5;N;3;59;26;E;24;42;;Route de Génolhac;Route Départementale 155;;30450;30201
2956890;0882290341;23;48;8;47;N;6;15;10;E;32;21;;Rue de la Gare;;;88270;88233
2956890;0880990357;23;48;8;47;N;6;15;10;E;32;21;;Rue de la Gare;;;88270;88233
3041311;0272700417;26;49;18;52;N;1;10;21;E;38,3;74;Le Chêne;rue du Fort;Station d'épuration d'Alizay;;27460;27008
3041311;0272290209;26;49;18;52;N;1;10;21;E;38,3;74;Le Chêne;rue du Fort;Station d'épuration d'Alizay;;27460;27008
3067355;0212290491;23;47;20;29;N;5;21;15;E;42;21;;Rue du Deversoir;;;21270;21233
3043699;0590990979;23;50;36;39;N;3;8;50;E;24;42;CITE SCIENTIFIQUE;RUE DE TICLENI;PARKING C6;;59491;59009
2967504;0500990397;26;49;5;58;N;1;5;8;W;35,9;42;LA HAUTE FOLIE;257 rue de Normandie;Garage Audi;;50000;50502
3067386;0912700548;38;48;37;28;N;2;26;34;E;35,3;9;;25 rue Charles Fourier;;;91000;91228
3094649;0080990391;23;49;20;20;N;4;40;57;E;42;27;PREMIERE VALLEE;RUE DE LA GARE D21;Ligne d'Amagne-Lucquy à Revigny;;08400;08392
3094649;0082290256;23;49;20;20;N;4;40;57;E;42;27;PREMIERE VALLEE;RUE DE LA GARE D21;Ligne d'Amagne-Lucquy à Revigny;;08400;08392
3094649;0082750308;23;49;20;20;N;4;40;57;E;42;27;PREMIERE VALLEE;RUE DE LA GARE D21;Ligne d'Amagne-Lucquy à Revigny;;08400;08392
3094649;0082700314;23;49;20;20;N;4;40;57;E;42;27;PREMIERE VALLEE;RUE DE LA GARE D21;Ligne d'Amagne-Lucquy à Revigny;;08400;08392
3094662;0832701043;48;43;6;33;N;5;58;15;E;12;27;le Cap Brun;chemin du fort Cap Brun;;;83000;83137
3003518;0792290155;26;46;14;4;N;0;24;13;W;30;74;;11 Rue du Stade;;;79230;79125
3003518;0790990428;26;46;14;4;N;0;24;13;W;30;74;;11 Rue du Stade;;;79230;79125
3020483;0112290256;23;43;2;51;N;2;15;9;E;21;74;MASSIA;ROUTE DE SALES;;;11300;11206
3020483;0110220189;23;43;2;51;N;2;15;9;E;21;74;MASSIA;ROUTE DE SALES;;;11300;11206
3026126;0312751048;26;43;34;29;N;1;14;48;E;41;74;L'APOTHICAIRE;AV ENUEDU GRAND BOIS;2 IMPASSE HENRI BERGSON;;31880;31526
3026126;0310990625;26;43;34;29;N;1;14;48;E;41;74;L'APOTHICAIRE;AV ENUEDU GRAND BOIS;2 IMPASSE HENRI BERGSON;;31880;31526
3041140;0392750309;23;47;6;34;N;5;25;56;E;36;27;GRANDS PRES;8 Rue des Grands Prés;;;39100;39101
3041140;0392700322;23;47;6;34;N;5;25;56;E;36;27;GRANDS PRES;8 Rue des Grands Prés;;;39100;39101
3014758;02B0990349;23;42;8;19;N;9;28;11;E;53;42;CANERACHE;PROCHE CHEMIN D ARENA;;;20270;2B009
3095473;0630990520;38;45;49;2;N;3;8;29;E;20,1;28;;91-93 rue Jean Moulin;;;63360;63164
3023962;0912751460;48;48;36;40;N;2;22;7;E;18;68;les Trois Parts;rue des 3 parts;stade;;91070;91086
3054539;0292750667;23;48;0;3;N;4;10;23;W;30;4;KEREVAL;CHEMIN DE REMEMBREMENT;PROCHE ROUTE D'AUDIERNE;DEPARTEMENTALE 784;29710;29173
3054539;0292290570;23;48;0;3;N;4;10;23;W;30;4;KEREVAL;CHEMIN DE REMEMBREMENT;PROCHE ROUTE D'AUDIERNE;DEPARTEMENTALE 784;29710;29173
3054539;0290990490;23;48;0;3;N;4;10;23;W;30;4;KEREVAL;CHEMIN DE REMEMBREMENT;PROCHE ROUTE D'AUDIERNE;DEPARTEMENTALE 784;29710;29173
3054539;0292700636;23;48;0;3;N;4;10;23;W;30;4;KEREVAL;CHEMIN DE REMEMBREMENT;PROCHE ROUTE D'AUDIERNE;DEPARTEMENTALE 784;29710;29173
